Scenario,Input_Amplitude,Input_lambda,Cotton_Demand,Rice_Demand,Wheat_Demand,Sugarcane_Demand,Miscellaneous_Demand,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months
332,1.3341963436440591,0.5128824731288751,92.22257432196663,41.717636527990535,11.142318611237611,93.46071141904925,29.966530164577406,1.617598794831278,29.123251293873402,7.133643989661751,21.989607304211653,0.491016605793882,2,May-Jun-Jul,Oct-Nov-Dec
333,1.4330416544594522,0.9129410889359366,56.35543934567463,17.26633533049754,27.367291679333505,57.465090984833246,30.369041142055742,1.066568700979393,32.97424966621453,18.790113498034593,14.18413616817994,0.4336717330872824,0,May-Jun-Jul,Sep-Oct-Nov
334,0.5861409822807341,0.7396376326188987,58.1051432330331,50.11613322596251,37.14029239526266,128.81762084620178,32.34975570334283,3.718478541338195,20.89576136454516,-8.156936014081657,29.052697378626814,0.684349316137554,2,May-Jun-Jul,Sep-Oct-Nov
335,0.9151061325102593,0.14117838694098558,47.452467674000474,2.4341682587094837,91.9810025164033,4.267525896887932,20.819801319800995,1.402745525016145,26.756508919895136,8.288160173749187,18.46834874614595,0.5344493948299457,2,Aug-Sep-Oct,Mar-Apr-May
336,1.2898675899551857,0.3340132093764131,55.094593040954464,41.48006367097008,93.30907530846753,42.855601275455754,6.6933117824280055,1.4883077007964556,20.313864636114225,3.852653947000782,16.461210689113443,0.7039527069889643,2,Jun-Jul-Aug,Mar-Apr-May
337,1.6433098007954623,0.09563669697412179,65.66118733554049,6.269298761450586,79.2958962272594,54.8405527516992,15.606231868971072,1.1060742517792703,33.32385506383964,16.215862820630143,17.107992243209495,0.4291220200245442,0,Aug-Sep-Oct,Mar-Apr-May
338,1.1381248118973102,0.9775919763116487,21.229210759148096,12.672692777787963,63.64686161602427,133.28241175408067,15.889930206615592,1.711329376638769,19.140117082430013,4.786307043154039,14.353810039275974,0.7471218665180958,2,May-Jun-Jul,Feb-Mar-Apr
339,1.0488838719619116,0.020293346487029705,8.736962615881106,9.279969194590821,67.45751176442405,14.014783875624405,16.855874718750936,0.8681898213213289,32.361516786716216,18.26063271168412,14.100884075032097,0.4418828726183155,0,Aug-Sep-Oct,Mar-Apr-May
340,1.2468432193673227,0.5018226245985425,19.465880716465456,84.3783455350211,28.533640792296687,52.29913690529961,14.296505084659458,1.2742161412821125,23.05896735683713,10.394046918644989,12.664920438192139,0.6201491930973205,2,May-Jun-Jul,Oct-Nov-Dec
341,0.5179927295852809,0.06097095190214048,24.765199695078422,64.90803111065462,73.9550709580136,137.12242360159968,4.284400648936291,4.078047842065032,11.187415997380297,-14.83740030561736,26.024816302997657,1.2782218881776242,1,Jun-Jul-Aug,Mar-Apr-May
342,1.5521325934026466,0.5497715905638553,34.85882155304705,38.002931620987255,26.946719397134803,14.6758675559666,10.852124698749442,0.659160784043349,22.78563237190134,19.287153338139024,3.498479033762316,0.6275884630542181,2,May-Jun-Jul,Nov-Dec-Jan
343,1.4073593215166884,0.5537460123505075,41.346088777146555,30.277619092616746,4.769861173443236,26.64924263880515,10.489649290149568,0.6522103832621903,23.693954484231455,18.801454187532773,4.892500296698683,0.6035294787755578,2,May-Jun-Jul,Nov-Dec-Jan
344,0.8000868281904829,0.20264529488095737,6.70591377947439,31.55919675489715,68.90874236739906,90.32194154345142,35.5838438061087,2.191578562058718,19.845764470766873,-1.52832226563973,21.374086736406603,0.7205567727594534,2,Jul-Aug-Sep,Mar-Apr-May
345,0.7851040034142023,0.703772675350527,96.72484541738812,10.75879835634757,91.15290676317701,95.976887450513,44.14224923497564,3.237817426211369,13.27626787331519,-10.832615108643493,24.108882981958683,1.0771099330364127,1,Jun-Jul-Aug,Sep-Oct-Nov
346,1.7587446862414584,0.4761053999405733,85.72171265009975,11.16169952039516,71.7058355300462,123.74002728042865,39.00997474594957,1.5522967002022883,21.950613204187917,3.9753959299892827,17.975217274198634,0.65146243829178,2,Jun-Jul-Aug,Feb-Mar-Apr
347,1.765017110027761,0.2813194802151481,103.56433913750678,56.85340094341822,62.43189767376309,28.37531461936746,41.090470591150535,1.3663560313789347,20.668503463513304,5.350108833108365,15.318394630404939,0.6918739920016075,2,May-Jun-Jul,Oct-Nov-Dec
348,1.211561226268013,0.5487311725612137,69.4686883546723,28.424338287485774,46.3701852160957,124.96825487193588,3.8953149424318028,1.7933941066055739,19.05046791083562,1.4391760647723117,17.61129184606331,0.7506377306284626,2,May-Jun-Jul,Oct-Nov-Dec
349,0.8266805182960193,0.009330274131901862,82.81215421793904,65.67784976141131,90.68246345522851,87.6996574419816,25.131236836118916,3.2226581035385045,12.978706857401582,-14.06136550723408,27.040072364635662,1.1018046834030235,1,Jun-Jul-Aug,Mar-Apr-May
350,1.6715682633259363,0.5723316240212176,105.39756897547939,20.268078744275837,9.6479094792868,131.04409914784227,33.10051771730544,1.4696803590011007,33.061578834649424,10.203856570438521,22.857722264210906,0.4325262284514137,0,May-Jun-Jul,Oct-Nov-Dec
351,1.2777297388654776,0.7995049922047169,43.605464296961436,77.93479889359503,86.23435813678891,78.39298782462743,39.79659988132242,2.0421122249034527,29.144978319917954,3.481334325602262,25.66364399431569,0.4906505622694955,2,May-Jun-Jul,Sep-Oct-Nov
352,0.939358780418981,0.2084989452350752,80.51032538460306,53.57404528594689,6.878973199129708,79.30461555840371,34.80125821267609,2.092932672322686,19.565132283498713,-1.366494795703682,20.931627079202393,0.7308920682361376,2,May-Jun-Jul,Oct-Nov-Dec
353,1.2191426066404483,0.9327926987845402,77.69769823374774,28.329345299459767,27.21843365749258,81.21560767525744,8.775933333023083,1.4580888893501283,35.53975506227943,13.70115433418878,21.83860072809065,0.40236630710990706,0,May-Jun-Jul,Sep-Oct-Nov
354,1.4789096515310807,0.3093308901448022,34.06917276356128,56.76758791104759,56.760640628790135,24.18045080364197,27.68424256094925,1.0958497595760566,17.515388260323334,8.705023918637567,8.810364341685766,0.8164249508755121,2,Jun-Jul-Aug,Feb-Mar-Apr
355,0.7467290177862255,0.7135861631501502,35.97215021353458,59.369686448440916,71.5028309182997,99.50445897762965,16.13855726617158,2.8155322854805465,16.395743806752428,-5.467986144459948,21.863729951212374,0.8721775705052603,2,May-Jun-Jul,Sep-Oct-Nov
356,1.3730588644604849,0.7841887339875891,63.39866664082566,11.996054812517455,37.440144999253604,139.75352094349662,34.143523447303274,1.6823726362480174,26.054089798740293,6.28540376096894,19.768686037771353,0.548858168159511,2,May-Jun-Jul,Oct-Nov-Dec
357,1.4041223074197133,0.6820963568522703,101.2850121271339,28.142536143066334,89.70848748608333,12.501974453434388,18.348949890423704,1.440247006989394,23.91023708709557,8.501241210410868,15.408995876684703,0.5980701884264358,2,May-Jun-Jul,Oct-Nov-Dec
358,1.0429556861805218,0.5406211996650241,10.030862433246332,49.46344733968342,42.16322039059021,62.68981005762792,47.377627659531804,1.5861547722453937,13.389485944931135,2.696111202955503,10.693374741975632,1.0680021666861348,1,May-Jun-Jul,Feb-Mar-Apr
359,0.756601361527665,0.8704923140205857,102.62344559466851,80.53771020705368,19.51170404767118,120.20978578496003,34.647840853162926,3.524330417524571,41.739588681156654,-2.147691737142651,43.887280418299305,0.3426004053186978,0,May-Jun-Jul,Aug-Sep-Oct
360,1.1427030866390981,0.8714252589473493,99.03932204064539,21.84250917300605,7.397019455071074,84.9406467496285,25.80606667013886,1.653039828523122,36.41937269957198,11.264942790794993,25.154429908776986,0.3926481688183515,0,May-Jun-Jul,Sep-Oct-Nov
361,0.9795349869076362,0.8005226003214917,81.67971467765979,58.07420899012337,69.46940074420301,36.50500792304733,37.555732871003414,2.2435562153372355,28.566315716948626,2.2448812589447265,26.3214344580039,0.5005895804587672,2,May-Jun-Jul,Sep-Oct-Nov
362,1.4012867289852984,0.7374388830739713,89.1082182699248,19.284357823757944,9.529722134053202,63.3737418124546,13.001409937300524,1.1202619290930935,33.30780356652032,16.866125511232404,16.441678055287916,0.42932881993977506,0,May-Jun-Jul,Oct-Nov-Dec
363,1.0593299493579744,0.17286470808233398,48.36680161395869,4.113945401374148,80.44212074319452,34.41762274207101,13.711746094944493,1.339378188083432,24.950961475533674,8.23619568864933,16.714765786884342,0.5731242066171376,2,Jul-Aug-Sep,Mar-Apr-May
364,1.103877837912215,0.8436765858704901,22.221581926017073,42.54512155606436,29.237774081132937,20.1665388585825,25.042179913053694,0.9930840400667142,24.888843748565442,15.1140870669359,9.774756681629544,0.5745546134831688,2,May-Jun-Jul,Sep-Oct-Nov
