Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
646,1.747687011069251,38.77836666666666,11.328693333333328,27.449673333333333,0.3687623081941736,0,May-Jun-Jul,Sep-Oct-Nov,0.9257482563508856,0.815583681745916
647,2.074545335976113,38.19903333333333,8.831026666666665,29.368006666666666,0.37435502294560685,0,May-Jun-Jul,Sep-Oct-Nov,0.7560281913711924,0.8984441383651853
648,2.1110906886157097,39.439033333333334,9.196026666666667,30.243006666666666,0.3625849517947955,0,May-Jun-Jul,Sep-Oct-Nov,0.7403140527530664,0.9648464969181003
649,1.9329275208614125,36.88636666666666,9.09969333333333,27.786673333333333,0.3876771092481324,0,May-Jun-Jul,Sep-Oct-Nov,0.8225044473212372,0.8010361171176243
650,1.0175050013181768,37.37427777777778,20.300359999999998,17.073917777777776,0.38261608919979134,0,May-Jun-Jul,Oct-Nov-Dec,1.698771602952803,0.5477323866047621
651,1.8373244563923776,34.359700000000004,8.601693333333335,25.758006666666667,0.4161852402669406,0,May-Jun-Jul,Sep-Oct-Nov,0.8732012265028855,0.679863048478252
652,2.4763365477156505,34.72899999999999,5.207026666666664,29.521973333333328,0.41175962452129355,0,May-Jun-Jul,Aug-Sep-Oct,0.608779548163484,0.8388141907805143
653,0.9913362412095609,37.27261111111111,20.72936,16.54325111111111,0.38365973227287836,0,May-Jun-Jul,Oct-Nov-Dec,1.7475964766490317,0.5332127781210074
654,2.5727396377342586,34.709666666666664,4.781360000000001,29.92830666666666,0.41198897521343725,0,May-Jun-Jul,Aug-Sep-Oct,0.5802782489008032,0.8572892284478412
655,1.1414118087086618,33.35194444444444,15.892693333333336,17.459251111111108,0.4287606086601648,0,May-Jun-Jul,Oct-Nov-Dec,1.4979359173583588,0.4928946920737923
656,1.8744614747307373,21.357611111111108,2.287026666666666,19.070584444444442,0.6695505375393108,1,May-Jun-Jul,Oct-Nov-Dec,0.8528916489980412,0.18760439010018726
657,1.7997154162123614,33.36103333333334,8.422693333333333,24.938340000000004,0.4286437970046891,0,May-Jun-Jul,Sep-Oct-Nov,0.8946100390330562,0.6353159458911339
658,2.6834876010664535,29.215666666666657,1.913359999999999,27.30230666666666,0.4894634157472591,1,May-Jun-Jul,Aug-Sep-Oct,0.5500696448855891,0.5689256138882456
659,1.0288129613441164,33.89927777777777,18.028026666666662,15.871251111111109,0.42183789559594037,0,May-Jun-Jul,Oct-Nov-Dec,1.6784455954230635,0.4659918137778467
660,1.1122784265610532,23.38561111111111,10.392693333333332,12.992917777777777,0.6114871205228286,1,May-Jun-Jul,Oct-Nov-Dec,1.5411163981215428,0.21060003081136722
661,1.3791718833957591,45.9727,18.42769333333333,27.54500666666667,0.3110541691047078,0,May-Jun-Jul,Sep-Oct-Nov,1.213574300052028,0.8945736013301476
662,1.4387403413654067,20.40094444444444,4.766360000000001,15.63458444444444,0.7009479408633044,1,May-Jun-Jul,Oct-Nov-Dec,1.1570550370877644,0.1338656258418333
663,1.285272097974615,18.83461111111111,5.400026666666665,13.434584444444441,0.7592405235043052,1,May-Jun-Jul,Oct-Nov-Dec,1.3132893247980704,0.08154381947310206
664,1.7789013663021727,29.3627,6.740693333333329,22.62200666666667,0.4870124341426368,1,May-Jun-Jul,Sep-Oct-Nov,0.906848663844553,0.48783393307645334
665,1.7610264995646872,34.87136666666667,9.42069333333333,25.450673333333334,0.41007856493531947,0,May-Jun-Jul,Sep-Oct-Nov,0.9175956118086974,0.681347962302125
