scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag5_gwhi_exp_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,102.0129,59.1405,17.68497,2.63948,14.4568120073118,2.43953e-09,6.267919999999999,2.1199220000000003,4.8722700000000014e-09,6.068969999999999,3,2,1,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,71.05789999999998,70.50999999999998,48.6643,5.2944700000000005,14.7506761,4.20296,6.39406,1.454593,0.0961331,2.60293,3,2,2,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_exp_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,101.3155,78.5036,35.8515,5.70045,21.8909490044749,1.989594,11.73454,2.275185,4.474899999999999e-09,5.89163,3,2,2,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,68.2311,48.822,24.9529,2.077163,8.78389000467704,2.48926,2.44336,1.27215,4.67704e-09,2.57912,3,2,3,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_exp_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,100.3071,53.0047,13.02347,1.980946,12.320739007630001,2.54428e-09,4.08391,2.092479,5.08572e-09,6.14435,3,2,3,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_exp_miroc_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,72.2627,59.0014,35.9305,3.28162,11.85566700462314,3.1659,4.63721,1.3815369999999998,4.623139999999999e-09,2.67102,3,2,4,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_exp_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,103.004,63.9469,21.8193,3.32871,16.687925004848648,0.3605219999999999,8.06035,2.1710830000000003,4.84865e-09,6.09597,3,2,4,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_exp_noresm_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,66.4041,66.5713,46.1698,4.9935100000000014,14.001488299999998,4.06765,5.9354,1.384635,0.1261733,2.48763,3,2,5,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_exp_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,97.6933,75.8688,34.7756,5.56343,21.17728500440197,2.003658,11.10446,2.248127,4.40197e-09,5.82104,3,2,5,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_rs_gfdl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,70.0883,51.7319,28.3352,2.31093,9.8262030045402,2.53358,3.44814,1.275543,4.5402000000000005e-09,2.56894,3,1,1,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_rs_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,102.1672,58.8591,17.230529999999998,2.77495,15.11262900727548,2.4338400000000004e-09,6.96161,2.095079,4.8416400000000015e-09,6.0559400000000005,3,1,1,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,71.25890000000003,70.6711,48.4533,5.337330000000001,14.87611546,4.0827,6.71257,1.45435,0.02049546,2.6060000000000003,3,1,2,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_rs_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,101.461,78.529,35.2851,5.79898,22.3712860044474,1.835147,12.39196,2.265659,4.447399999999999e-09,5.87852,3,1,2,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,68.4718,48.8283,24.6287,2.04255,9.03016800467443,2.33996,2.84606,1.261218,4.674430000000001e-09,2.58293,3,1,3,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_rs_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,100.4078,52.5636,12.46421,2.020133,13.417105007559979,2.52307e-09,5.213850000000001,2.066485,5.03691e-09,6.136769999999999,3,1,3,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_rs_miroc_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,72.4217,58.9662,36.0287,3.3555300000000003,11.94100700460935,3.0594,4.84084,1.367327,4.60935e-09,2.6734400000000003,3,1,4,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_rs_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,103.272,63.7269,21.3608,3.4965300000000004,17.11977430481429,0.1339392999999999,8.73231,2.153395,4.81429e-09,6.10013,3,1,4,2,1,5,3,3,3,2
ssp_socio3_ag5_gwhi_rs_noresm_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,66.6687,66.4488,46.1709,4.99803,14.5302905,4.04295,6.548769999999999,1.382711,0.0489695,2.5068900000000003,3,1,5,1,1,5,3,5,5,2
ssp_socio3_ag5_gwhi_rs_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,97.7925,75.23259999999998,34.428200000000004,5.61805,22.241711004366877,1.841788,12.35518,2.230893,4.36688e-09,5.81385,3,1,5,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,70.5798,51.5035,27.5229,2.2101,9.97853000451798,2.70059,3.41859,1.27047,4.51798e-09,2.58888,1,2,1,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_exp_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,103.2605,58.7971,16.976149999999997,2.5399700000000003,14.48806100730569,2.44064e-09,6.32734,2.099161,4.86505e-09,6.06156,1,2,1,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,71.31739999999998,70.2114,48.172,5.227779999999999,14.933379500000001,4.16592,6.64336,1.451257,0.0592025,2.61364,1,2,2,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_exp_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,102.143,78.358,35.2658,5.58419,21.94788500447386,1.924999,11.86075,2.266816,4.473859999999999e-09,5.89532,1,2,2,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,68.8438,48.4603,24.3305,1.987908,9.0000950046678,2.4446,2.70563,1.2624149999999998,4.6678e-09,2.58745,1,2,3,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_exp_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,101.4254,52.6286,12.40172,1.887309,12.37653000762049,2.54155e-09,4.15583,2.08003,5.07894e-09,6.14067,1,2,3,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_exp_miroc_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,73.12899999999999,58.5378,35.2419,3.17916,11.91185000461845,3.12169,4.7430900000000005,1.36755,4.61845e-09,2.67952,1,2,4,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_exp_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,104.6275,63.5148,20.919490000000003,3.17066,16.65835500483415,0.2406,8.17062,2.152095,4.8341499999999995e-09,6.09504,1,2,4,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_exp_noresm_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,67.2068,66.112,45.3925,4.8376,14.2706485,3.97946,6.3410400000000005,1.375933,0.0812455,2.49297,1,2,5,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_exp_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,99.2801,75.4577,33.65,5.37588,21.41794600438787,1.891209,11.4811,2.230117,4.38787e-09,5.815519999999999,1,2,5,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,71.17670000000003,50.95480000000001,27.7516,2.15017,9.955144004548842,2.47073,3.63794,1.259394,4.54884e-09,2.5870800000000003,1,1,1,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_rs_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,104.8727,56.843,16.81519,2.51116,15.377941007248381,2.43119e-09,7.247089999999999,2.062321,4.8171899999999996e-09,6.06853,1,1,1,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,72.0911,69.1154,49.0069,5.0315900000000005,15.027267004238649,4.04831,6.91904,1.4338570000000002,4.238649999999999e-09,2.62606,1,1,2,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_rs_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,103.6712,75.9574,35.8652,5.49667,22.72872100442356,1.792984,12.8004,2.230197,4.42356e-09,5.90514,1,1,2,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_rs_ipsl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,69.6159,48.1833,23.9069,1.898848,9.094315004680789,2.2384,3.02095,1.247755,4.68079e-09,2.58721,1,1,3,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_rs_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,103.2765,51.4944,11.08336,1.8047,13.385207007538629,2.51894e-09,5.228899999999999,2.029157,5.01969e-09,6.12715,1,1,3,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_rs_miroc_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,73.7814,58.0381,35.4165,3.01497,11.9968800046232,3.00278,4.96518,1.33942,4.6232e-09,2.6895,1,1,4,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_rs_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,106.5503,61.4112,20.8104,3.20067,17.243922007200887,2.41292e-09,9.01649,2.1177520000000003,4.78797e-09,6.10968,1,1,4,2,1,5,3,3,3,2
ssp_socio3_ag5_gwlo_rs_noresm_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,68.07820000000001,64.7929,46.2555,4.694649999999998,14.53441800400815,3.85403,6.80664,1.3620580000000002,4.00815e-09,2.51169,1,1,5,1,1,5,3,5,5,2
ssp_socio3_ag5_gwlo_rs_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,101.2305,72.56110000000002,34.182199999999995,5.217630000000001,22.482157004333352,1.730414,12.733350000000002,2.189273,4.3333500000000006e-09,5.82912,1,1,5,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,69.9876,51.7614,28.2058,2.23363,9.900546004535752,2.69309,3.3553,1.275436,4.53575e-09,2.57672,2,2,1,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_exp_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,102.0568,59.1384,17.65885,2.62918,14.475274007308599,2.44135e-09,6.29779,2.109144,4.86725e-09,6.06834,2,2,1,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,71.1331,70.4371,48.5756,5.21776,14.939666800000001,4.20183,6.5945,1.452935,0.0809018,2.6095,2,2,2,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_exp_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,101.4656,78.4728,35.7254,5.65475,21.94178300447749,1.960943,11.81179,2.27228,4.477489999999999e-09,5.89677,2,2,2,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,68.2852,48.6771,24.8207,2.0418830000000003,8.931395004673902,2.4602,2.6219,1.267675,4.6739e-09,2.58162,2,2,3,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_exp_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,100.5991,52.8905,12.84844,1.952217,12.36861300762763,2.54322e-09,4.13655,2.088673,5.084409999999999e-09,6.14339,2,2,3,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_exp_miroc_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,72.3295,58.9494,35.8726,3.3180400000000003,11.95944400460974,3.1811100000000003,4.73067,1.370554,4.60974e-09,2.67711,2,2,4,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_exp_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,103.1664,63.9075,21.7243,3.30662,16.703741004846,0.347655,8.089260000000001,2.168706,4.846e-09,6.09812,2,2,4,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_exp_noresm_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,66.4582,66.4452,46.0707,4.96317,14.1470074,4.03407,6.12557,1.3836620000000002,0.1134054,2.4903,2,2,5,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_exp_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,97.8998,75.7612,34.4892,5.505509999999999,21.44948100439743,1.980296,11.40901,2.241035,4.397429999999999e-09,5.81914,2,2,5,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,70.2173,51.6079,28.2064,2.27218,9.941070004537142,2.5341400000000003,3.55907,1.27062,4.53714e-09,2.57724,2,1,1,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_rs_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,102.3301,58.7023,17.207710000000002,2.73213,15.225091007272951,2.43338e-09,7.068510000000001,2.089951,4.83957e-09,6.06663,2,1,1,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,71.27199999999999,70.3808,48.4638,5.221019999999998,14.890298399999997,4.05235,6.7751,1.449789,0.0077193999999999,2.60534,2,1,2,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_rs_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,101.6971,78.14789999999998,35.44889999999999,5.72125,22.51616600443706,1.83881,12.52251,2.257066,4.43706e-09,5.897780000000001,2,1,2,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,68.5873,48.6361,24.5644,2.017993,9.134556004673861,2.32043,2.96919,1.257236,4.673859999999999e-09,2.5877,2,1,3,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_rs_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,100.8042,52.4332,12.23107,1.992544,13.41452800756436,2.526e-09,5.217569999999999,2.060738,5.038359999999999e-09,6.13622,2,1,3,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_rs_miroc_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,72.56049999999998,58.7967,35.9494,3.31956,11.996113004611649,3.0383,4.91336,1.365103,4.61165e-09,2.67935,2,1,4,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_rs_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,103.4752,63.6308,21.26781,3.4675800000000003,17.139511204814447,0.0971052,8.78788,2.150056,4.8144500000000005e-09,6.104469999999999,2,1,4,2,1,5,3,3,3,2
ssp_socio3_ag5_gwmed_rs_noresm_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,66.6374,66.0856,46.32980000000001,4.94267,14.467578399999999,3.91567,6.63177,1.3761800000000002,0.0498684,2.4940900000000004,2,1,5,1,1,5,3,5,5,2
ssp_socio3_ag5_gwmed_rs_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,98.0536,75.0927,34.3228,5.5715400000000015,22.31093500436507,1.821666,12.44029,2.2274190000000003,4.3650700000000005e-09,5.82156,2,1,5,2,1,5,3,3,3,2
ssp_socio4_ag1_gwlo_exp_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,50.2465,8.189,33.212599999999995,83.65899999999998,35.688883,3.23543,21.4523,2.66276,0.8662129999999999,7.472180000000001,1,2,1,2,1,1,4,7,6,2
ssp_socio4_ag5_gwmed_exp_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,53.6134,6.21743,28.7878,94.9197,40.4416998,3.70399,25.5855,2.326,0.0233898,8.80282,2,2,1,2,1,5,4,7,6,2
