Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
293,1.4223849939299342,20.43794444444444,4.939026666666663,15.498917777777779,0.699678974021632,2,May-Jun-Jul,Oct-Nov-Dec,1.1720986227084693,0.13494201729009658
294,1.0605069436797718,19.128166666666665,8.222026666666666,10.906139999999999,0.7475886345615977,2,May-Jun-Jul,Nov-Dec-Jan,1.623762888525777,0.07538818750671929
295,2.0342449879664692,39.485033333333334,9.660026666666665,29.825006666666667,0.3621625409121262,0,May-Jun-Jul,Sep-Oct-Nov,0.7740081421006924,0.9393841952339065
296,2.3161712370626795,32.795033333333336,5.096026666666667,27.699006666666666,0.43604163638599747,0,May-Jun-Jul,Sep-Oct-Nov,0.6613445275449148,0.7132030655009203
297,1.2982741839938758,48.87036666666667,20.88136,27.98900666666667,0.292610859614313,0,May-Jun-Jul,Sep-Oct-Nov,1.298639780640383,0.930535317769129
298,1.4363977188143089,44.613699999999994,17.08669333333333,27.52700666666667,0.32052934412523515,0,May-Jun-Jul,Sep-Oct-Nov,1.1592008675400338,0.8826603182734473
299,1.8206117447924346,41.140366666666665,11.850359999999997,29.290006666666667,0.34759048493328937,0,May-Jun-Jul,Sep-Oct-Nov,0.8825938994390894,0.9261207666664524
300,1.2912717038873882,22.421944444444442,7.467360000000001,14.954584444444441,0.6377680595646626,2,May-Jun-Jul,Oct-Nov-Dec,1.3065142460506503,0.1967259156641418
301,0.9889035841321515,18.37188888888889,8.358415555555556,10.013473333333332,0.7783630788584008,2,Jun-Jul-Aug,Nov-Dec-Jan,1.7523020106957699,0.014121188721591314
302,1.3896328379507124,45.11736666666667,17.898360000000004,27.21900666666667,0.3169511222951103,0,May-Jun-Jul,Sep-Oct-Nov,1.2032991211229516,0.8762354209172507
303,1.693608645920888,38.079366666666665,11.458693333333327,26.620673333333336,0.3755314557927697,0,May-Jun-Jul,Sep-Oct-Nov,0.9601523340844438,0.7747135051029013
304,2.0247696601365934,37.1117,8.623026666666663,28.488673333333335,0.3853232269068785,0,May-Jun-Jul,Sep-Oct-Nov,0.7783325449637208,0.8368544891675502
305,1.7576799306162498,21.508944444444438,3.0460266666666644,18.462917777777776,0.6648396920144335,2,May-Jun-Jul,Oct-Nov-Dec,0.919611145427347,0.18926529181850174
306,1.5945676559535686,38.26970000000001,12.453693333333339,25.816006666666667,0.3736637601026399,0,May-Jun-Jul,Sep-Oct-Nov,1.0291829901007077,0.7512710993365118
307,1.5048076109875965,19.59827777777778,3.712693333333334,15.885584444444445,0.7296559504945161,2,May-Jun-Jul,Oct-Nov-Dec,1.0996177256415873,0.1041487827562981
308,1.466875330986791,43.86703333333334,16.38436,27.482673333333334,0.32598511714567735,0,May-Jun-Jul,Sep-Oct-Nov,1.1319589958474934,0.8743852806076101
309,2.239940426912014,28.437366666666666,3.4510266666666674,24.98634,0.5028595005866695,2,May-Jun-Jul,Sep-Oct-Nov,0.6890034699694079,0.4923174912826994
310,1.2634459551350175,39.16903333333333,16.935359999999996,22.233673333333336,0.3650843225643387,0,May-Jun-Jul,Sep-Oct-Nov,1.338607942638732,0.6770208089172742
311,1.2709948932028021,37.238033333333334,15.929026666666667,21.30900666666667,0.3840159836582849,0,May-Jun-Jul,Sep-Oct-Nov,1.3297475848866538,0.6320621230506318
312,1.5805353222984715,41.52936666666666,14.094026666666663,27.43534,0.3443346515437671,0,May-Jun-Jul,Sep-Oct-Nov,1.0396572477036736,0.8490711888258323
313,1.4286372952214015,22.827611111111107,6.303693333333332,16.523917777777775,0.6264343618960471,2,May-Jun-Jul,Oct-Nov-Dec,1.1663066163936224,0.22113628750543707
314,2.011385587529195,24.126699999999996,2.7196933333333284,21.407006666666668,0.592704348294628,2,May-Jun-Jul,Sep-Oct-Nov,0.784507304441535,0.2944902114989504
