scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.045675,3.53277,1.088738,0.43359,15.168212100000002,3.24793,8.67178,0.370082,0.0496028,2.5946700000000003,0.2341473,2,2,1,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.0357154,3.053771,0.8597809999999999,0.449301,12.1001158,2.256784,7.179550999999999,0.3060398,0.0407221,2.070905,0.2461139,2,2,1,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.045581,3.5214600000000003,1.085381,0.434264,15.141353400000002,3.22574,8.67115,0.369619,0.0497203,2.59225,0.2328741,2,2,2,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03557866,3.043403,0.8576940000000001,0.448766,12.121191200000002,2.255959,7.202928,0.3055239,0.0407327,2.070078,0.2459695999999999,2,2,2,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0442207,3.44973,1.053697,0.424071,14.9097524,3.2334400000000003,8.519910000000001,0.360285,0.0480439999999999,2.51885,0.2292234,2,2,3,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03524335,3.012495,0.8448359999999999,0.444812,11.9919053,2.23471,7.125581,0.2972081,0.0403586,2.050957,0.2430906,2,2,3,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0441550999999999,3.40922,1.054916,0.420282,14.631968800000001,3.1349400000000003,8.343770000000001,0.363012,0.0478445999999999,2.51561,0.2267922,2,2,4,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03571546,3.033742,0.8528229999999999,0.446514,11.963128700000002,2.236062,7.0826720000000005,0.3072919,0.0403811999999999,2.0522240000000003,0.2444976,2,2,4,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0448121,3.46512,1.0665710000000002,0.42657,15.001368500000002,3.17901,8.62095,0.364309,0.0489538,2.55769,0.2304557,2,2,5,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.0357885,3.0347540000000004,0.8487309999999999,0.4464609999999999,12.174392600000001,2.255648,7.266959,0.3009242,0.040645,2.064571,0.2456454,2,2,5,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0461364,3.57564,1.096311,0.439737,15.0944638,3.24118,8.59023,0.381819,0.0499214,2.59575,0.2355634,2,1,1,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.0361463,3.0882650000000003,0.867399,0.453702,12.0532505,2.264262,7.1129050000000005,0.3160156,0.0408893,2.0712,0.2479786,2,1,1,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0459785,3.55913,1.091082,0.439765,15.1105153,3.23238,8.621369999999999,0.379397,0.0498941999999999,2.59345,0.2340240999999999,2,1,2,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03587376,3.070913,0.8622000000000001,0.452499,12.0895582,2.261099,7.158156,0.3133666,0.040869,2.068947,0.2471206,2,1,2,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0445941,3.46106,1.056426,0.427291,14.659208899999998,3.15354,8.350719999999999,0.36876,0.0484221,2.50944,0.2283268,2,1,3,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03598265,3.06093,0.8540700000000001,0.450639,11.915623100000001,2.243276,7.021022,0.3130969,0.0405434,2.0520240000000003,0.2456607999999999,2,1,3,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0446418,3.44545,1.061837,0.4255359999999999,14.545221799999998,3.11942,8.26207,0.373094,0.0481966999999999,2.51446,0.2279811,2,1,4,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03639984,3.0709,0.8605729999999999,0.45088,11.9202618,2.2455670000000003,7.01915,0.3173386,0.0405903,2.050873,0.2467429,2,1,4,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0451987,3.48746,1.072558,0.431035,14.970966400000002,3.1853800000000003,8.57169,0.373855,0.0490966,2.55899,0.2319548,2,1,5,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03614493,3.061019,0.85421,0.449883,12.0915021,2.256561,7.168278999999999,0.3142125,0.0407508,2.064397,0.2473018,2,1,5,2,1,4,3,6,0,4,3,4
